BE,DE,DK,GB,NO,NL,time,hour,dayofweek,month
0.728763667,0.571063381,0.654,0.54973262,0.715247412,0.654,01/12/2015 21:00,21,1,12
0.72392767,0.570276079,0.654,0.549376114,0.708068092,0.654,01/12/2015 22:00,22,1,12
0.713204373,0.570480097,0.706,0.547950089,0.688909679,0.706,01/12/2015 23:00,23,1,12
0.703322119,0.570354547,0.704,0.536185383,0.689743538,0.704,13/01/2015 00:00,0,1,1
0.711312027,0.567719745,0.702,0.532620321,0.691309565,0.702,13/01/2015 01:00,1,1,1
0.728343146,0.563888731,0.704,0.543315508,0.691716325,0.704,13/01/2015 02:00,2,1,1
0.736753574,0.558980082,0.702,0.526203209,0.689438467,0.702,13/01/2015 03:00,3,1,1
0.743902439,0.557982658,0.702,0.53368984,0.688197848,0.702,13/01/2015 04:00,4,1,1
0.738015139,0.561065604,0.716,0.535472371,0.697166914,0.716,13/01/2015 05:00,5,1,1
0.731707317,0.564611515,0.71,0.52798574,0.702881897,0.71,13/01/2015 06:00,6,1,1
0.74116905,0.564572281,0.706,0.6057041,0.700054913,0.706,13/01/2015 07:00,7,1,1
0.777964676,0.562117956,0.702,0.672727273,0.700115927,0.702,13/01/2015 08:00,8,1,1
0.790159798,0.561692481,0.706,0.624955437,0.701763306,0.706,13/01/2015 09:00,9,1,1
0.795836838,0.559796156,0.706,0.624955437,0.702393785,0.706,13/01/2015 10:00,10,1,1
0.756938604,0.561212079,0.704,0.625311943,0.697044886,0.704,13/01/2015 11:00,11,1,1
0.70941968,0.560452677,0.698,0.623885918,0.69741097,0.698,13/01/2015 12:00,12,1,1
0.730656013,0.562941005,0.706,0.618181818,0.700441335,0.706,13/01/2015 13:00,13,1,1
0.754835997,0.565292448,0.704,0.619964349,0.703695418,0.704,13/01/2015 14:00,14,1,1
0.773549201,0.565322092,0.708,0.622816399,0.70418353,0.708,13/01/2015 15:00,15,1,1
0.824011775,0.565806854,0.706,0.689839572,0.702332771,0.706,13/01/2015 16:00,16,1,1
0.832632464,0.561682019,0.702,0.739037433,0.701193842,0.702,13/01/2015 17:00,17,1,1
0.823170732,0.558058511,0.7,0.729768271,0.696638126,0.7,13/01/2015 18:00,18,1,1
0.810765349,0.557061088,0.704,0.729411765,0.69649576,0.704,13/01/2015 19:00,19,1,1
0.806770395,0.55541499,0.678,0.714081996,0.694970408,0.678,13/01/2015 20:00,20,1,1
0.801513877,0.555830874,0.67,0.622459893,0.692021396,0.67,13/01/2015 21:00,21,1,1
0.818544996,0.554480341,0.672,0.628520499,0.685045455,0.672,13/01/2015 22:00,22,1,1
0.821909167,0.549383367,0.662,0.601782531,0.700705729,0.662,13/01/2015 23:00,23,1,1
0.832001682,0.547233327,0.66,0.605347594,0.698976998,0.66,14/01/2015 00:00,0,2,1
0.833052986,0.545994394,0.658,0.587522282,0.698102463,0.658,14/01/2015 01:00,1,2,1
0.813078217,0.544041397,0.658,0.567914439,0.698143139,0.658,14/01/2015 02:00,2,2,1
0.792262405,0.541928846,0.66,0.539393939,0.69875328,0.66,14/01/2015 03:00,3,2,1
0.779226241,0.540860801,0.66,0.534402852,0.697858407,0.66,14/01/2015 04:00,4,2,1
0.77039529,0.540770126,0.66,0.522994652,0.704875023,0.66,14/01/2015 05:00,5,2,1
0.767661901,0.541147647,0.666,0.545098039,0.704325896,0.666,14/01/2015 06:00,6,2,1
0.777333894,0.540274902,0.682,0.631016043,0.702373447,0.682,14/01/2015 07:00,7,2,1
0.80508831,0.543271532,0.682,0.63030303,0.701905672,0.682,14/01/2015 08:00,8,2,1
0.819386039,0.539030738,0.684,0.63030303,0.703288657,0.684,14/01/2015 09:00,9,2,1
0.828637511,0.537684565,0.68,0.633511586,0.705180093,0.68,14/01/2015 10:00,10,2,1
0.825063078,0.537046353,0.678,0.639928699,0.705993614,0.678,14/01/2015 11:00,11,2,1
0.784062237,0.542343858,0.68,0.638146168,0.703532714,0.68,14/01/2015 12:00,12,2,1
0.74116905,0.545849663,0.682,0.626381462,0.703553052,0.682,14/01/2015 13:00,13,2,1
0.746635828,0.549596104,0.686,0.629590018,0.705769896,0.686,14/01/2015 14:00,14,2,1
0.810344828,0.553714836,0.686,0.63885918,0.705464825,0.686,14/01/2015 15:00,15,2,1
0.828216989,0.555587621,0.686,0.74402852,0.704854685,0.686,14/01/2015 16:00,16,2,1
0.820647603,0.556612073,0.672,0.740106952,0.703044601,0.672,14/01/2015 17:00,17,2,1
0.816021867,0.561388197,0.68,0.711942959,0.701987024,0.68,14/01/2015 18:00,18,2,1
0.812026913,0.560511092,0.68,0.542959002,0.701031138,0.68,14/01/2015 19:00,19,2,1
0.811816653,0.561381222,0.666,0.551871658,0.702902235,0.666,14/01/2015 20:00,20,2,1
0.808452481,0.565176489,0.658,0.558645276,0.694624662,0.658,14/01/2015 21:00,21,2,1
0.807821699,0.568733734,0.66,0.517647059,0.693526409,0.66,14/01/2015 22:00,22,2,1
0.799201009,0.568316978,0.654,0.488057041,0.699424434,0.654,14/01/2015 23:00,23,2,1
0.804878049,0.570264744,0.654,0.464884135,0.700848095,0.654,15/01/2015 00:00,0,3,1
0.811816653,0.566761556,0.652,0.461675579,0.701376884,0.652,15/01/2015 01:00,1,3,1
0.81686291,0.562644568,0.65,0.470231729,0.701559926,0.65,15/01/2015 02:00,2,3,1
0.818755257,0.555184815,0.65,0.463814617,0.702149728,0.65,15/01/2015 03:00,3,3,1
0.817914214,0.55306529,0.65,0.470588235,0.701681954,0.65,15/01/2015 04:00,4,3,1
0.821068124,0.551223021,0.65,0.467023173,0.701051476,0.65,15/01/2015 05:00,5,3,1
0.81980656,0.553446299,0.654,0.485918004,0.699831194,0.654,15/01/2015 06:00,6,3,1
0.791631623,0.553872645,0.666,0.613547237,0.711179808,0.666,15/01/2015 07:00,7,3,1
0.759461733,0.551188146,0.674,0.642067736,0.707803697,0.674,15/01/2015 08:00,8,3,1
0.752312868,0.552562219,0.676,0.553654189,0.702393785,0.676,15/01/2015 09:00,9,3,1
0.776913373,0.550583937,0.664,0.531194296,0.70572922,0.664,15/01/2015 10:00,10,3,1
0.78490328,0.550414794,0.67,0.529411765,0.705586854,0.67,15/01/2015 11:00,11,3,1
0.81980656,0.550392997,0.676,0.545098039,0.704691981,0.676,15/01/2015 12:00,12,3,1
0.847350715,0.552257935,0.676,0.574688057,0.701092152,0.676,15/01/2015 13:00,13,3,1
0.824432296,0.555063625,0.674,0.570053476,0.704447925,0.674,15/01/2015 14:00,14,3,1
0.802565181,0.558295661,0.674,0.567201426,0.711505217,0.674,15/01/2015 15:00,15,3,1
0.79941127,0.561648016,0.678,0.557575758,0.711342513,0.678,15/01/2015 16:00,16,3,1
0.811396131,0.561758744,0.674,0.646702317,0.714840652,0.674,15/01/2015 17:00,17,3,1
0.799621531,0.561168485,0.676,0.611764706,0.711037442,0.676,15/01/2015 18:00,18,3,1
0.796677881,0.56016583,0.676,0.568983957,0.707498627,0.676,15/01/2015 19:00,19,3,1
0.789108495,0.55608982,0.64,0.52228164,0.710813724,0.64,15/01/2015 20:00,20,3,1
0.764297729,0.552792394,0.61,0.517290553,0.713274624,0.61,15/01/2015 21:00,21,3,1
0.728973928,0.547952622,0.552,0.509090909,0.71126116,0.552,15/01/2015 22:00,22,3,1
0.719932717,0.541147647,0.628,0.501960784,0.717789664,0.628,15/01/2015 23:00,23,3,1
0.722455845,0.534204916,0.628,0.490552585,0.718582847,0.628,16/01/2015 00:00,0,4,1
0.722455845,0.534570232,0.628,0.478787879,0.720250564,0.628,16/01/2015 01:00,1,4,1
0.727712363,0.536885057,0.63,0.47771836,0.718867579,0.63,16/01/2015 02:00,2,4,1
0.740117746,0.53463475,0.626,0.471657754,0.719050621,0.626,16/01/2015 03:00,3,4,1
0.737804878,0.532606772,0.628,0.473440285,0.720698001,0.628,16/01/2015 04:00,4,4,1
0.719932717,0.531539598,0.63,0.488413547,0.7246029,0.63,16/01/2015 05:00,5,4,1
0.704163162,0.530543918,0.644,0.505882353,0.72871118,0.644,16/01/2015 06:00,6,4,1
0.675147183,0.532515225,0.59,0.612834225,0.725782505,0.59,16/01/2015 07:00,7,4,1
0.672624054,0.532751503,0.658,0.558645276,0.727734955,0.658,16/01/2015 08:00,8,4,1
0.640874685,0.531213518,0.656,0.540463458,0.719050621,0.656,16/01/2015 09:00,9,4,1
0.629520606,0.53228941,0.656,0.550445633,0.719457382,0.656,16/01/2015 10:00,10,4,1
0.67746005,0.529998125,0.656,0.550089127,0.716752425,0.656,16/01/2015 11:00,11,4,1
0.731076535,0.532556203,0.732,0.536185383,0.716813439,0.732,16/01/2015 12:00,12,4,1
0.698696384,0.53769154,0.742,0.507664884,0.709247697,0.742,16/01/2015 13:00,13,4,1
0.709840202,0.542769333,0.642,0.482352941,0.718379467,0.642,16/01/2015 14:00,14,4,1
0.714676198,0.546393712,0.642,0.491265597,0.72029124,0.642,16/01/2015 15:00,15,4,1
0.70920942,0.546159178,0.64,0.550445633,0.718725213,0.64,16/01/2015 16:00,16,4,1
0.695542473,0.546340528,0.638,0.583600713,0.71752527,0.638,16/01/2015 17:00,17,4,1
0.710050463,0.54575986,0.638,0.609625668,0.711423865,0.638,16/01/2015 18:00,18,4,1
0.711312027,0.547494889,0.644,0.557575758,0.711993329,0.644,16/01/2015 19:00,19,4,1
0.704373423,0.550686819,0.656,0.500534759,0.7133153,0.656,16/01/2015 20:00,20,4,1
0.712994113,0.551001565,0.654,0.490552585,0.711586569,0.654,16/01/2015 21:00,21,4,1
0.703742641,0.54790031,0.658,0.475222816,0.711464541,0.658,16/01/2015 22:00,22,4,1
0.718250631,0.545752013,0.654,0.471301248,0.737029429,0.654,16/01/2015 23:00,23,4,1
0.71215307,0.545259404,0.652,0.459536542,0.736744697,0.652,17/01/2015 00:00,0,5,1
0.710470984,0.544138175,0.654,0.42745098,0.727124814,0.654,17/01/2015 01:00,1,5,1
0.710891505,0.544542724,0.652,0.428877005,0.726473998,0.652,17/01/2015 02:00,2,5,1
0.70920942,0.544742383,0.65,0.426024955,0.725029999,0.65,17/01/2015 03:00,3,5,1
0.710891505,0.546916836,0.65,0.425668449,0.722955521,0.65,17/01/2015 04:00,4,5,1
0.720142977,0.547412933,0.65,0.435650624,0.72153186,0.65,17/01/2015 05:00,5,5,1
0.722035324,0.550467978,0.65,0.439928699,0.724826618,0.65,17/01/2015 06:00,6,5,1
0.730235492,0.551662445,0.65,0.537967914,0.725884195,0.65,17/01/2015 07:00,7,5,1
0.723507149,0.552198648,0.688,0.566131907,0.727531575,0.688,17/01/2015 08:00,8,5,1
0.715517241,0.555198765,0.696,0.704099822,0.727023124,0.696,17/01/2015 09:00,9,5,1
0.72098402,0.556376667,0.694,0.675935829,0.723748703,0.694,17/01/2015 10:00,10,5,1
0.704583684,0.558155289,0.688,0.582174688,0.722874169,0.688,17/01/2015 11:00,11,5,1
0.695962994,0.557002672,0.682,0.548663102,0.725050337,0.682,17/01/2015 12:00,12,5,1
0.69470143,0.557755971,0.684,0.469518717,0.721491183,0.684,17/01/2015 13:00,13,5,1
0.725189235,0.561097863,0.688,0.469518717,0.72480628,0.688,17/01/2015 14:00,14,5,1
0.72098402,0.567524445,0.69,0.479500891,0.7246029,0.69,17/01/2015 15:00,15,5,1
0.728343146,0.571045943,0.69,0.503743316,0.720006508,0.69,17/01/2015 16:00,16,5,1
0.743271657,0.57238427,0.686,0.680213904,0.717667636,0.686,17/01/2015 17:00,17,5,1
0.740748528,0.570957884,0.692,0.680213904,0.715694848,0.692,17/01/2015 18:00,18,5,1
0.742640875,0.569528883,0.686,0.640641711,0.716101609,0.686,17/01/2015 19:00,19,5,1
0.738225399,0.565803366,0.672,0.495900178,0.712420428,0.672,17/01/2015 20:00,20,5,1
0.735912532,0.563234826,0.664,0.451336898,0.713539018,0.664,17/01/2015 21:00,21,5,1
0.731497056,0.561532928,0.664,0.448484848,0.71311192,0.664,17/01/2015 22:00,22,5,1
0.731917578,0.562221709,0.67,0.428520499,0.707376599,0.67,17/01/2015 23:00,23,5,1
0.735071489,0.563907913,0.668,0.422459893,0.70808843,0.668,18/01/2015 00:00,0,6,1
0.743692178,0.560695058,0.67,0.406417112,0.706359698,0.67,18/01/2015 01:00,1,6,1
0.746215307,0.558744676,0.666,0.406060606,0.708007078,0.666,18/01/2015 02:00,2,6,1
0.743902439,0.558143955,0.664,0.391087344,0.706583416,0.664,18/01/2015 03:00,3,6,1
0.739486964,0.557579853,0.666,0.389304813,0.702759869,0.666,18/01/2015 04:00,4,6,1
0.731917578,0.55603838,0.664,0.388948307,0.704549615,0.664,18/01/2015 05:00,5,6,1
0.721404542,0.554210932,0.666,0.38573975,0.704590291,0.666,18/01/2015 06:00,6,6,1
0.714045416,0.55211582,0.666,0.422103387,0.704854685,0.666,18/01/2015 07:00,7,6,1
0.712363331,0.549952701,0.664,0.427807487,0.707417275,0.664,18/01/2015 08:00,8,6,1
0.716148024,0.545264635,0.666,0.431729055,0.710793386,0.666,18/01/2015 09:00,9,6,1
0.710891505,0.541667284,0.664,0.436363636,0.708881612,0.664,18/01/2015 10:00,10,6,1
0.735912532,0.539811065,0.666,0.436720143,0.704773333,0.666,18/01/2015 11:00,11,6,1
0.746846089,0.539654128,0.666,0.493761141,0.705749558,0.666,18/01/2015 12:00,12,6,1
0.754835997,0.540319367,0.666,0.470231729,0.707498627,0.666,18/01/2015 13:00,13,6,1
0.75294365,0.542366527,0.666,0.440641711,0.705139417,0.666,18/01/2015 14:00,14,6,1
0.745584525,0.543090182,0.67,0.469875223,0.704793671,0.67,18/01/2015 15:00,15,6,1
0.743902439,0.542705686,0.674,0.576114082,0.704671643,0.674,18/01/2015 16:00,16,6,1
0.750841043,0.542023009,0.668,0.728698752,0.704142854,0.668,18/01/2015 17:00,17,6,1
0.749789739,0.544403224,0.67,0.656327986,0.702658179,0.67,18/01/2015 18:00,18,6,1
0.757569386,0.544116378,0.666,0.47201426,0.700359983,0.666,18/01/2015 19:00,19,6,1
0.761354079,0.542904473,0.666,0.464171123,0.70182432,0.666,18/01/2015 20:00,20,6,1
0.760933558,0.541235707,0.664,0.429590018,0.701559926,0.664,18/01/2015 21:00,21,6,1
0.763456686,0.539046432,0.664,0.404634581,0.701010799,0.664,18/01/2015 22:00,22,6,1
0.761984861,0.541540863,0.666,0.383957219,0.697370294,0.666,18/01/2015 23:00,23,6,1
0.764718251,0.544883627,0.666,0.381818182,0.697817731,0.666,19/01/2015 00:00,0,0,1
0.772077376,0.543401441,0.668,0.364349376,0.698204153,0.668,19/01/2015 01:00,1,0,1
0.777754415,0.539572172,0.664,0.365062389,0.696841506,0.664,19/01/2015 02:00,2,0,1
0.783641716,0.534975653,0.662,0.366488414,0.696434745,0.662,19/01/2015 03:00,3,0,1
0.784062237,0.532462913,0.664,0.365062389,0.695763591,0.664,19/01/2015 04:00,4,0,1
0.778174937,0.53097288,0.668,0.363636364,0.697716041,0.668,19/01/2015 05:00,5,0,1
0.767661901,0.531132433,0.688,0.350802139,0.701173504,0.688,19/01/2015 06:00,6,0,1
0.751682086,0.527314498,0.694,0.386809269,0.700319307,0.694,19/01/2015 07:00,7,0,1
0.772918419,0.527076476,0.692,0.389661319,0.713478004,0.692,19/01/2015 08:00,8,0,1
0.785954584,0.528301459,0.694,0.405347594,0.726331632,0.694,19/01/2015 09:00,9,0,1
0.818544996,0.529951916,0.696,0.494474153,0.72204031,0.696,19/01/2015 10:00,10,0,1
0.833683768,0.533786417,0.696,0.3942959,0.722406394,0.696,19/01/2015 11:00,11,0,1
0.826114382,0.535582477,0.696,0.475222816,0.724074112,0.696,19/01/2015 12:00,12,0,1
0.866904962,0.538368114,0.692,0.368983957,0.727043462,0.692,19/01/2015 13:00,13,0,1
0.849453322,0.541932334,0.692,0.381818182,0.73528036,0.692,19/01/2015 14:00,14,0,1
0.842304458,0.545343104,0.696,0.413547237,0.735260022,0.696,19/01/2015 15:00,15,0,1
0.844407065,0.55002681,0.696,0.597504456,0.739469991,0.696,19/01/2015 16:00,16,0,1
0.851345669,0.557442097,0.692,0.70802139,0.734995627,0.692,19/01/2015 17:00,17,0,1
0.847560976,0.561836341,0.694,0.63030303,0.734934613,0.694,19/01/2015 18:00,18,0,1
0.852817494,0.564414471,0.694,0.665597148,0.734812585,0.694,19/01/2015 19:00,19,0,1
0.854920101,0.56522357,0.694,0.491265597,0.736500641,0.694,19/01/2015 20:00,20,0,1
0.855340622,0.57061175,0.694,0.408199643,0.735443064,0.694,19/01/2015 21:00,21,0,1
0.851976451,0.575526503,0.69,0.378966132,0.737090443,0.69,19/01/2015 22:00,22,0,1
0.839150547,0.573918768,0.688,0.361497326,0.723382619,0.688,19/01/2015 23:00,23,0,1
0.837678722,0.569831423,0.686,0.362210339,0.725863857,0.686,20/01/2015 00:00,0,1,1
0.833894029,0.575512553,0.686,0.305882353,0.7270638,0.686,20/01/2015 01:00,1,1,1
0.841673675,0.574186433,0.686,0.298752228,0.727694279,0.686,20/01/2015 02:00,2,1,1
0.850714886,0.570544616,0.686,0.292335116,0.727856983,0.686,20/01/2015 03:00,3,1,1
0.853658537,0.566844384,0.688,0.28912656,0.72655535,0.688,20/01/2015 04:00,4,1,1
0.843566022,0.562110981,0.69,0.29483066,0.728955236,0.69,20/01/2015 05:00,5,1,1
0.826114382,0.567496545,0.664,0.299821747,0.727999349,0.664,20/01/2015 06:00,6,1,1
0.801513877,0.567315195,0.662,0.344385027,0.725497773,0.662,20/01/2015 07:00,7,1,1
0.807611438,0.567724104,0.662,0.352941176,0.7246029,0.662,20/01/2015 08:00,8,1,1
0.840832632,0.565904504,0.662,0.386096257,0.727185828,0.662,20/01/2015 09:00,9,1,1
0.858494533,0.564077056,0.664,0.36969697,0.723952084,0.664,20/01/2015 10:00,10,1,1
0.878679563,0.566803406,0.664,0.401426025,0.722080986,0.664,20/01/2015 11:00,11,1,1
0.879310345,0.566853102,0.664,0.404991087,0.722569098,0.664,20/01/2015 12:00,12,1,1
0.873212784,0.569733773,0.664,0.380035651,0.727389209,0.664,20/01/2015 13:00,13,1,1
0.862489487,0.573129722,0.668,0.397504456,0.727267181,0.668,20/01/2015 14:00,14,1,1
0.847140454,0.469983565,0.67,0.420677362,0.726189266,0.67,20/01/2015 15:00,15,1,1
0.873212784,0.579674878,0.668,0.568270945,0.724928308,0.668,20/01/2015 16:00,16,1,1
0.876156434,0.581080339,0.668,0.595365419,0.726616364,0.668,20/01/2015 17:00,17,1,1
0.87195122,0.585885235,0.67,0.493404635,0.726901096,0.67,20/01/2015 18:00,18,1,1
0.858284272,0.591669246,0.674,0.413903743,0.727450223,0.674,20/01/2015 19:00,19,1,1
0.847140454,0.595502003,0.658,0.414616756,0.728182391,0.658,20/01/2015 20:00,20,1,1
0.84293524,0.597072248,0.622,0.404634581,0.726799406,0.622,20/01/2015 21:00,21,1,1
0.858915055,0.597049579,0.624,0.389304813,0.725538449,0.624,20/01/2015 22:00,22,1,1
0.875735913,0.596370389,0.588,0.344741533,0.691187537,0.588,20/01/2015 23:00,23,1,1
0.898864592,0.593139225,0.58,0.322994652,0.691777339,0.58,21/01/2015 00:00,0,2,1
0.904751892,0.589901086,0.576,0.304456328,0.691573959,0.576,21/01/2015 01:00,1,2,1
0.905592935,0.586229625,0.576,0.300178253,0.692123086,0.576,21/01/2015 02:00,2,2,1
0.903490328,0.584856424,0.578,0.296613191,0.690475706,0.578,21/01/2015 03:00,3,2,1
0.895920942,0.583223405,0.576,0.292691622,0.69279424,0.576,21/01/2015 04:00,4,2,1
0.882674516,0.579079388,0.578,0.311586453,0.693343367,0.578,21/01/2015 05:00,5,2,1
0.87783852,0.576798567,0.572,0.311586453,0.670035998,0.572,21/01/2015 06:00,6,2,1
0.869848612,0.576783745,0.592,0.417112299,0.668063211,0.592,21/01/2015 07:00,7,2,1
0.872582002,0.575797656,0.662,0.459893048,0.669425858,0.662,21/01/2015 08:00,8,2,1
0.889823381,0.571289196,0.662,0.367201426,0.6696089,0.662,21/01/2015 09:00,9,2,1
0.858284272,0.569542833,0.668,0.366131907,0.670788505,0.668,21/01/2015 10:00,10,2,1
0.903280067,0.569521908,0.66,0.338324421,0.66314141,0.66,21/01/2015 11:00,11,2,1
0.886459209,0.573504627,0.66,0.328698752,0.667066648,0.66,21/01/2015 12:00,12,2,1
0.851345669,0.575350384,0.66,0.350089127,0.667127662,0.66,21/01/2015 13:00,13,2,1
0.8313709,0.573815015,0.66,0.359714795,0.69433993,0.66,21/01/2015 14:00,14,2,1
0.801724138,0.5775353,0.662,0.369340463,0.694380606,0.662,21/01/2015 15:00,15,2,1
0.813498738,0.585890466,0.662,0.543315508,0.693567085,0.662,21/01/2015 16:00,16,2,1
0.843566022,0.589846158,0.66,0.679857398,0.693017958,0.66,21/01/2015 17:00,17,2,1
0.846719933,0.594076489,0.634,0.68627451,0.69208241,0.634,21/01/2015 18:00,18,2,1
0.841883936,0.594129674,0.548,0.664527629,0.695600887,0.548,21/01/2015 19:00,19,2,1
0.84882254,0.594056436,0.552,0.386096257,0.694726352,0.552,21/01/2015 20:00,20,2,1
0.872371741,0.59903222,0.546,0.342245989,0.693404381,0.546,21/01/2015 21:00,21,2,1
0.878679563,0.596992907,0.544,0.34402852,0.689885904,0.544,21/01/2015 22:00,22,2,1
0.891505467,0.591397221,0.55,0.330124777,0.680550754,0.55,21/01/2015 23:00,23,2,1
0.836627418,0.588219241,0.548,0.32798574,0.6808965,0.548,22/01/2015 00:00,0,3,1
0.817703953,0.581348004,0.548,0.29483066,0.680428725,0.548,22/01/2015 01:00,1,3,1
0.815180824,0.575411415,0.546,0.294117647,0.678618642,0.546,22/01/2015 02:00,2,3,1
0.827586207,0.568366675,0.544,0.29483066,0.67688991,0.544,22/01/2015 03:00,3,3,1
0.83431455,0.564772811,0.544,0.294474153,0.677194981,0.544,22/01/2015 04:00,4,3,1
0.838099243,0.559750818,0.544,0.310160428,0.679554191,0.544,22/01/2015 05:00,5,3,1
0.842094197,0.557705403,0.544,0.31087344,0.679228782,0.544,22/01/2015 06:00,6,3,1
0.862910008,0.558139596,0.606,0.34973262,0.652606317,0.606,22/01/2015 07:00,7,3,1
0.845248108,0.559468331,0.664,0.343672014,0.652728345,0.664,22/01/2015 08:00,8,3,1
0.886879731,0.557431634,0.652,0.355080214,0.649616628,0.652,22/01/2015 09:00,9,3,1
0.869007569,0.55854153,0.662,0.356862745,0.649636966,0.662,22/01/2015 10:00,10,3,1
0.873212784,0.561765719,0.66,0.349376114,0.64868108,0.66,22/01/2015 11:00,11,3,1
0.850714886,0.561314088,0.66,0.348663102,0.645365983,0.66,22/01/2015 12:00,12,3,1
0.818124474,0.55964445,0.662,0.349019608,0.64723708,0.662,22/01/2015 13:00,13,3,1
0.79373423,0.561802337,0.648,0.367557932,0.67217149,0.648,22/01/2015 14:00,14,3,1
0.794154752,0.568685781,0.66,0.418894831,0.672557913,0.66,22/01/2015 15:00,15,3,1
0.803195963,0.569700642,0.668,0.582174688,0.676015376,0.668,22/01/2015 16:00,16,3,1
0.81980656,0.573822861,0.66,0.725490196,0.674266306,0.66,22/01/2015 17:00,17,3,1
0.809924306,0.574965016,0.55,0.70516934,0.674042588,0.55,22/01/2015 18:00,18,3,1
0.820647603,0.573479343,0.546,0.582174688,0.672822307,0.546,22/01/2015 19:00,19,3,1
0.830319596,0.569673614,0.546,0.43030303,0.674795094,0.546,22/01/2015 20:00,20,3,1
0.858074012,0.566574975,0.544,0.371122995,0.671052899,0.544,22/01/2015 21:00,21,3,1
0.836837679,0.563463257,0.546,0.357575758,0.671215603,0.546,22/01/2015 22:00,22,3,1
0.84587889,0.558898998,0.546,0.343672014,0.669527548,0.546,22/01/2015 23:00,23,3,1
0.861648444,0.554911919,0.544,0.331194296,0.669446196,0.544,23/01/2015 00:00,0,4,1
0.865012616,0.551861233,0.542,0.29483066,0.670991885,0.542,23/01/2015 01:00,1,4,1
0.863540791,0.547878513,0.544,0.296613191,0.671235941,0.544,23/01/2015 02:00,2,4,1
0.861227923,0.545766835,0.542,0.308377897,0.669893632,0.542,23/01/2015 03:00,3,4,1
0.850925147,0.544378812,0.542,0.306595365,0.669730928,0.542,23/01/2015 04:00,4,4,1
0.835365854,0.544748486,0.548,0.305525847,0.668571661,0.548,23/01/2015 05:00,5,4,1
0.831581161,0.547366723,0.558,0.314795009,0.671052899,0.558,23/01/2015 06:00,6,4,1
0.851976451,0.543518272,0.65,0.353297683,0.666436169,0.65,23/01/2015 07:00,7,4,1
0.880361648,0.546595115,0.648,0.340106952,0.672903659,0.648,23/01/2015 08:00,8,4,1
