time,BE,DE,DK,GB,NL,NO,hour,dayofweek,month
2015-09-18 05:00:00+00:00,10148,67140.20619,4302.6,36574.07407,13386,5874.1,5,4,9
2015-09-18 06:00:00+00:00,10434,69365.97938,4545.8,44025.64198,14502,5970.23,6,4,9
2015-09-18 07:00:00+00:00,10704,69901.03093,4589.1,46146.92593,14931,5879.95,7,4,9
2015-09-18 08:00:00+00:00,10826,71063.91753,4632.8,46259.23457,14858,5856.79,8,4,9
2015-09-18 09:00:00+00:00,10926,71842.26804,4578.3,45561.17284,14735,5721.14,9,4,9
2015-09-18 10:00:00+00:00,10648,71083.50515,4415.8,44886.80247,14524,5706.97,10,4,9
2015-09-18 11:00:00+00:00,10572,69154.63918,4292.3,44250.81481,14637,5619.62,11,4,9
2015-09-18 12:00:00+00:00,10292,67103.09278,4120.8,43453.83951,14590,5529.82,12,4,9
2015-09-18 13:00:00+00:00,10273,65821.64948,3973.8,42861.58025,14484,5419.11,13,4,9
2015-09-18 14:00:00+00:00,10087,64801.03093,3950.6,42618.18519,14362,5466.89,14,4,9
2015-09-18 15:00:00+00:00,10063,64085.56701,4132.2,44491.51852,14507,5454.5,15,4,9
2015-09-18 16:00:00+00:00,9988,63857.73196,4099.9,45977.60494,14175,5523.74,16,4,9
2015-09-18 17:00:00+00:00,9894,64974.2268,3940.5,46338.02469,14038,5581.84,17,4,9
2015-09-18 18:00:00+00:00,10090,64224.74227,3855.4,47373.40741,14264,5609.82,18,4,9
2015-09-18 19:00:00+00:00,9684,59618.5567,3584.3,46160.62963,13480,5408.43,19,4,9
2015-09-18 20:00:00+00:00,9495,55167.01031,3328.2,42575.92593,12615,5296.8,20,4,9
2015-09-18 21:00:00+00:00,9171,51001.03093,3047.6,38378.50617,11916,5083.97,21,4,9
2015-09-18 22:00:00+00:00,8430,47444.3299,2818.6,33777.37037,11151,5094.2,22,4,9
2015-09-18 23:00:00+00:00,7901,45446.39175,2662.1,30299.88889,10551,4959.61,23,4,9
2015-09-19 00:00:00+00:00,7612,44113.40206,2582.5,29008.61728,10175,4889.5,0,5,9
2015-09-19 01:00:00+00:00,7443,43679.38144,2562.1,28091.85185,9997,4904.37,1,5,9
2015-09-19 02:00:00+00:00,7349,43953.60825,2569.9,27333.69136,9945,4940.57,2,5,9
2015-09-19 03:00:00+00:00,7375,44823.71134,2624.9,26963.25926,10036,4988.71,3,5,9
2015-09-19 04:00:00+00:00,7727,47355.6701,2794.8,27600.54321,10471,5028.65,4,5,9
2015-09-19 05:00:00+00:00,8015,50163.91753,3050.2,30209.8642,11125,5101.9,5,5,9
2015-09-19 06:00:00+00:00,8619,54301.03093,3385.6,33917.4321,11939,5378.71,6,5,9
2015-09-19 07:00:00+00:00,9205,57313.40206,3582.4,37723.80247,12756,5563.33,7,5,9
2015-09-19 08:00:00+00:00,9470,59042.26804,3689.6,39266.48148,13036,5583.38,8,5,9
2015-09-19 09:00:00+00:00,9722,59991.75258,3681.8,38606.71605,13002,5547.46,9,5,9
2015-09-19 10:00:00+00:00,9545,58831.95876,3619.4,37368.33333,12868,5499.37,10,5,9
2015-09-19 11:00:00+00:00,9336,56668.04124,3556.7,36410.48148,12548,5423.35,11,5,9
2015-09-19 12:00:00+00:00,9262,54907.21649,3497.2,35276.46914,12269,5422.54,12,5,9
2015-09-19 13:00:00+00:00,9038,54127.83505,3439.9,34722.01235,12095,5367.88,13,5,9
2015-09-19 14:00:00+00:00,8939,53260.82474,3479.2,34863.09877,12227,5326.15,14,5,9
2015-09-19 15:00:00+00:00,9063,53819.58763,3720.8,36901.5679,12605,5319.59,15,5,9
2015-09-19 16:00:00+00:00,9042,54770.10309,3749.8,39879.61728,12679,5466.71,16,5,9
2015-09-19 17:00:00+00:00,9004,56077.31959,3672.4,41347.75309,12711,5537.85,17,5,9
2015-09-19 18:00:00+00:00,9209,55251.54639,3605.4,43406.60494,12999,5502.71,18,5,9
2015-09-19 19:00:00+00:00,8858,51747.42268,3377,42568.11111,12503,5398.75,19,5,9
2015-09-19 20:00:00+00:00,8670,49059.79381,3133.3,39575.82716,11912,5318.98,20,5,9
2015-09-19 21:00:00+00:00,8436,45601.03093,2887.4,36274.12346,11228,5175.97,21,5,9
2015-09-19 22:00:00+00:00,7841,42318.5567,2748.5,32280.82716,10576,4961.92,22,5,9
2015-09-19 23:00:00+00:00,7499,40044.3299,2583.8,29196.06173,10008,4896.08,23,5,9
2015-09-20 00:00:00+00:00,7174,39136.08247,2491.7,27960.34568,9709,4822.23,0,6,9
2015-09-20 01:00:00+00:00,7028,38691.75258,2458.9,27011.65432,9584,4828.29,1,6,9
2015-09-20 02:00:00+00:00,7013,38882.47423,2469.7,26212.04938,9537,4844.09,2,6,9
2015-09-20 03:00:00+00:00,7046,39644.3299,2508.1,25857.7284,9553,4895.68,3,6,9
2015-09-20 04:00:00+00:00,7310,40755.6701,2666.1,26185.88889,9748,4925.65,4,6,9
2015-09-20 05:00:00+00:00,7376,42057.73196,2851.6,27555.33333,9941,4971.17,5,6,9
2015-09-20 06:00:00+00:00,7763,45561.85567,3174,29740.83951,10514,5157.92,6,6,9
2015-09-20 07:00:00+00:00,8366,49040.20619,3391.6,33062.58025,11109,5306.62,7,6,9
2015-09-20 08:00:00+00:00,8675,51726.80412,3487.6,35584.92593,11478,5380.38,8,6,9
2015-09-20 09:00:00+00:00,9000,54158.76289,3528.8,36618.77778,11749,5350.22,9,6,9
2015-09-20 10:00:00+00:00,9057,53993.81443,3518.7,36847.79012,11836,5333.76,10,6,9
2015-09-20 11:00:00+00:00,8694,51953.60825,3474.6,37461.64198,11721,5268.62,11,6,9
2015-09-20 12:00:00+00:00,8404,50513.40206,3431.1,36821.66667,11477,5256.33,12,6,9
2015-09-20 13:00:00+00:00,8264,49576.28866,3404.9,36506.41975,11340,5266.73,13,6,9
2015-09-20 14:00:00+00:00,8231,49244.3299,3475.2,37055.67901,11502,5216.67,14,6,9
2015-09-20 15:00:00+00:00,8371,50722.68041,3774.6,39184.85185,12134,5191.56,15,6,9
2015-09-20 16:00:00+00:00,8537,52720.61856,3853.3,41403.22222,12370,5281.99,16,6,9
2015-09-20 17:00:00+00:00,8757,54684.53608,3806.5,42869.24691,12547,5491.36,17,6,9
2015-09-20 18:00:00+00:00,9225,54875.25773,3764.6,44548.83951,13021,5638.31,18,6,9
2015-09-20 19:00:00+00:00,8877,52117.52577,3489.1,43216.03704,12510,5550.65,19,6,9
2015-09-20 20:00:00+00:00,8660,50275.25773,3179.4,39811.58025,11850,5409,20,6,9
2015-09-20 21:00:00+00:00,8258,46768.04124,2902,35737.85185,11049,5163.72,21,6,9
2015-09-20 22:00:00+00:00,7685,44201.03093,2704.5,30819.4321,10356,5028.85,22,6,9
2015-09-20 23:00:00+00:00,7309,42655.6701,2622,27846.91358,9913,4956.86,23,6,9
2015-09-21 00:00:00+00:00,7153,41877.31959,2570.4,27136.11111,9777,4941.44,0,0,9
2015-09-21 01:00:00+00:00,7097,42575.25773,2583.3,26646.75309,9696,4950.12,1,0,9
2015-09-21 02:00:00+00:00,7248,44419.58763,2649.2,26104.46914,9791,5016.11,2,0,9
2015-09-21 03:00:00+00:00,7748,49482.47423,2915.4,26301.35802,10229,5179.86,3,0,9
2015-09-21 04:00:00+00:00,8980,60072.16495,3597.4,28261.16049,11584,5552.1,4,0,9
2015-09-21 05:00:00+00:00,9857,66031.95876,4159,35027.55556,13297,6055.03,5,0,9
2015-09-21 06:00:00+00:00,10082,68422.68041,4391.2,42899.34568,14395,6170.58,6,0,9
2015-09-21 07:00:00+00:00,10368,69119.58763,4451.9,45825.45679,14802,6185.2,7,0,9
2015-09-21 08:00:00+00:00,10487,70489.69072,4523.5,47160.64198,14668,6093.63,8,0,9
2015-09-21 09:00:00+00:00,10602,71526.80412,4515.6,47402.49383,14745,5930.29,9,0,9
2015-09-21 10:00:00+00:00,10381,71083.50515,4441,47355.81481,14590,5690.11,10,0,9
2015-09-21 11:00:00+00:00,10445,70309.27835,4451.6,47106.96296,14761,5827.88,11,0,9
2015-09-21 12:00:00+00:00,10333,69070.10309,4375.3,46095.59259,14723,5732.36,12,0,9
2015-09-21 13:00:00+00:00,10217,67734.02062,4237.7,45184.53086,14736,5694.96,13,0,9
2015-09-21 14:00:00+00:00,10167,65990.72165,4241,44702.76543,14801,5679.5,14,0,9
2015-09-21 15:00:00+00:00,10335,65576.28866,4525.1,46457.77778,14919,5621.24,15,0,9
2015-09-21 16:00:00+00:00,10372,66206.18557,4442.6,48159.06173,14465,5657.27,16,0,9
2015-09-21 17:00:00+00:00,10381,68461.85567,4344.2,48691.28395,14609,5899.43,17,0,9
2015-09-21 18:00:00+00:00,10366,66991.75258,4140.1,50069.7037,14609,5897.52,18,0,9
2015-09-21 19:00:00+00:00,9756,62322.68041,3831.1,48554.06173,13834,5784.07,19,0,9
2015-09-21 20:00:00+00:00,9510,57297.93814,3471.6,44250.88889,12839,5512.88,20,0,9
2015-09-21 21:00:00+00:00,9080,52526.80412,3122.4,38887.79012,11942,5301.25,21,0,9
2015-09-21 22:00:00+00:00,8423,49344.3299,2884.3,33253.06173,11173,5037.08,22,0,9
2015-09-21 23:00:00+00:00,8039,47446.39175,2764.5,30027.7284,10608,4905.43,23,0,9
2015-09-22 00:00:00+00:00,7748,46662.8866,2705.8,29463.20988,10376,4863.65,0,1,9
2015-09-22 01:00:00+00:00,7648,46718.5567,2707.1,29095.01235,10286,4869.99,1,1,9
2015-09-22 02:00:00+00:00,7705,48049.48454,2776.8,28449.85185,10330,4954.37,2,1,9
2015-09-22 03:00:00+00:00,8119,52688.65979,3023.5,28417.45679,10739,5081.64,3,1,9
2015-09-22 04:00:00+00:00,9221,62239.17526,3710.9,30240.17284,11968,5452.16,4,1,9
2015-09-22 05:00:00+00:00,10047,67632.98969,4319.6,36930.7284,13682,5946.48,5,1,9
2015-09-22 06:00:00+00:00,10313,70091.75258,4521.2,44516.74074,14735,6044.99,6,1,9
2015-09-22 07:00:00+00:00,10522,70586.59794,4566,46527.14815,15252,6065.68,7,1,9
2015-09-22 08:00:00+00:00,10668,71973.19588,4654.5,46555.38272,15251,6003.4,8,1,9
2015-09-22 09:00:00+00:00,10873,73458.76289,4636.1,46273.66667,15184,6060.92,9,1,9
2015-09-22 10:00:00+00:00,10596,72891.75258,4573,45666.19753,14891,5869.91,10,1,9
2015-09-22 11:00:00+00:00,10574,72038.14433,4560,45436.33333,14884,5991.98,11,1,9
2015-09-22 12:00:00+00:00,10544,70831.95876,4483,44283.75309,14930,5854.08,12,1,9
2015-09-22 13:00:00+00:00,10676,69487.62887,4339.4,43439.77778,14941,5831.61,13,1,9
2015-09-22 14:00:00+00:00,10380,67894.84536,4305.8,43703.16049,15066,5860.56,14,1,9
2015-09-22 15:00:00+00:00,10374,67692.78351,4543.6,45803.65432,15184,5760.68,15,1,9
2015-09-22 16:00:00+00:00,10348,67992.78351,4420.1,47733.38272,14700,5739.35,16,1,9
2015-09-22 17:00:00+00:00,10330,69604.12371,4336.5,48299.12346,14711,5849.52,17,1,9
2015-09-22 18:00:00+00:00,10379,67451.54639,4185.8,50376.53086,14683,5915.85,18,1,9
2015-09-22 19:00:00+00:00,9815,62721.64948,3858.3,48656.98765,13933,5783.21,19,1,9
2015-09-22 20:00:00+00:00,9634,58077.31959,3488.6,44405.30864,12986,5536.26,20,1,9
2015-09-22 21:00:00+00:00,9209,53086.59794,3138.6,38863.88889,12106,5254.49,21,1,9
2015-09-22 22:00:00+00:00,8589,49656.70103,2914.4,33107.35802,11255,4933.67,22,1,9
2015-09-22 23:00:00+00:00,8167,47675.25773,2806.9,29772.91358,10696,4813.01,23,1,9
2015-09-23 00:00:00+00:00,7896,46694.84536,2775.7,29055.07407,10437,4804.82,0,2,9
2015-09-23 01:00:00+00:00,7805,47076.28866,2786.7,28672.7037,10328,4811.96,1,2,9
2015-09-23 02:00:00+00:00,7852,48626.80412,2861.4,28083.8642,10369,4744.98,2,2,9
2015-09-23 03:00:00+00:00,8323,52827.83505,3104.3,28197.67901,10743,4851.53,3,2,9
2015-09-23 04:00:00+00:00,9400,62240.20619,3785.3,30148.49383,11921,5330.67,4,2,9
2015-09-23 05:00:00+00:00,10364,68293.81443,4352.9,36692.7284,13632,5831.81,5,2,9
2015-09-23 06:00:00+00:00,10685,70874.2268,4544.8,43864.64198,14646,6014.69,6,2,9
2015-09-23 07:00:00+00:00,11031,71435.05155,4563.6,44825.19753,15093,5955.65,7,2,9
2015-09-23 08:00:00+00:00,11182,72915.46392,4638.5,44346.67901,15111,5844.35,8,2,9
2015-09-23 09:00:00+00:00,11371,73924.74227,4598.8,43315.98765,15107,5775.9,9,2,9
2015-09-23 10:00:00+00:00,11132,72741.23711,4487.8,43035.67901,14942,5744.68,10,2,9
2015-09-23 11:00:00+00:00,11117,71774.2268,4494.7,42974.2963,14970,5789.93,11,2,9
2015-09-23 12:00:00+00:00,11020,70350.51546,4389.3,42827.06173,14890,5789.76,12,2,9
2015-09-23 13:00:00+00:00,10773,69059.79381,4224,43013.53086,14843,5714.36,13,2,9
2015-09-23 14:00:00+00:00,10686,67269.07216,4207.9,43763.2716,14854,5767.31,14,2,9
2015-09-23 15:00:00+00:00,10715,67262.8866,4472.7,46363.18519,15091,5697.22,15,2,9
2015-09-23 16:00:00+00:00,10574,67886.59794,4405.7,48002.4321,14562,5630.69,16,2,9
2015-09-23 17:00:00+00:00,10460,69820.61856,4342.5,48776.24691,14563,5738.65,17,2,9
2015-09-23 18:00:00+00:00,10566,67732.98969,4208,50304.83951,14687,5851.6,18,2,9
2015-09-23 19:00:00+00:00,9985,62783.50515,3894.6,47778.2716,13912,5751.33,19,2,9
2015-09-23 20:00:00+00:00,9776,58356.70103,3512.7,43962.81481,12899,5602.11,20,2,9
2015-09-23 21:00:00+00:00,9333,53370.10309,3137.6,38460.1358,12063,5266.67,21,2,9
2015-09-23 22:00:00+00:00,8610,50110.30928,2931.3,32993.32099,11154,4898.32,22,2,9
2015-09-23 23:00:00+00:00,8136,48118.5567,2811.5,29516.60494,10636,4722.81,23,2,9
2015-09-24 00:00:00+00:00,7861,47115.46392,2748.4,28425.8642,10371,4607.16,0,3,9
2015-09-24 01:00:00+00:00,7768,47509.27835,2743.5,27689.17284,10247,4592.58,1,3,9
2015-09-24 02:00:00+00:00,7858,49043.29897,2817.4,27100.80247,10299,4645.55,2,3,9
2015-09-24 03:00:00+00:00,8315,53389.69072,3073,27096.09877,10688,4764.05,3,3,9
2015-09-24 04:00:00+00:00,9427,62782.47423,3744.7,28847.85185,11986,5127.67,4,3,9
2015-09-24 05:00:00+00:00,10364,68224.74227,4331.8,35423.17284,13709,5470.51,5,3,9
2015-09-24 06:00:00+00:00,10670,70170.10309,4536,42829.76543,14709,5624.2,6,3,9
2015-09-24 07:00:00+00:00,10899,70346.39175,4573.9,44610.60494,15188,5592.45,7,3,9
2015-09-24 08:00:00+00:00,10820,71502.06186,4726.3,43820.96296,15296,5580.24,8,3,9
2015-09-24 09:00:00+00:00,10793,72688.65979,4708.6,42310.79012,15394,5549.76,9,3,9
2015-09-24 10:00:00+00:00,10521,71792.78351,4624.9,41252.80247,15270,5648.36,10,3,9
2015-09-24 11:00:00+00:00,10549,70746.39175,4630,40712.53086,15340,5649.58,11,3,9
2015-09-24 12:00:00+00:00,10548,69498.96907,4601.1,40308.80247,15382,5749.33,12,3,9
2015-09-24 13:00:00+00:00,10466,68218.5567,4395.3,40444.48148,15182,6031.34,13,3,9
2015-09-24 14:00:00+00:00,10487,66556.70103,4384.2,40747.95062,15169,6018.02,14,3,9
2015-09-24 15:00:00+00:00,10654,66238.14433,4651.5,43265.8642,15144,6018.75,15,3,9
2015-09-24 16:00:00+00:00,10670,66651.54639,4641.3,45273.55556,14699,5994.89,16,3,9
2015-09-24 17:00:00+00:00,10494,68995.87629,4542,46686.76543,14739,6215.42,17,3,9
2015-09-24 18:00:00+00:00,10498,67255.6701,4354.2,48987.71605,14764,6305.48,18,3,9
2015-09-24 19:00:00+00:00,9909,62768.04124,4069.5,47300.50617,13873,6170.91,19,3,9
2015-09-24 20:00:00+00:00,9707,58262.8866,3527.4,43064.98765,12815,5838.46,20,3,9
2015-09-24 21:00:00+00:00,9336,53406.18557,3136.1,37944.03704,11963,5448.39,21,3,9
2015-09-24 22:00:00+00:00,8612,50009.27835,2897.9,32564.75309,11057,5587.63,22,3,9
2015-09-24 23:00:00+00:00,8152,48074.2268,2777.6,29162.22222,10466,5817.91,23,3,9
2015-09-25 00:00:00+00:00,7885,46939.17526,2726.7,28370.48148,10192,5780.81,0,4,9
2015-09-25 01:00:00+00:00,7822,47214.43299,2718.6,27842.37037,10112,5856.73,1,4,9
2015-09-25 02:00:00+00:00,7898,48546.39175,2782.1,27361.17284,10151,5984.19,2,4,9
2015-09-25 03:00:00+00:00,8342,52715.46392,3034,27238.71605,10466,6334.79,3,4,9
2015-09-25 04:00:00+00:00,9500,62024.74227,3702.9,29075.59259,11700,5712.37,4,4,9
2015-09-25 05:00:00+00:00,10374,67725.7732,4249.6,35879.37037,13445,5900.17,5,4,9
2015-09-25 06:00:00+00:00,10560,70153.60825,4458.3,43082.7284,14454,6190.96,6,4,9
2015-09-25 07:00:00+00:00,10924,70674.2268,4486.7,44770.44444,14924,6186.61,7,4,9
2015-09-25 08:00:00+00:00,10942,71518.5567,4544.8,44040.88889,14870,6236.94,8,4,9
2015-09-25 09:00:00+00:00,11093,72024.74227,4497.2,42537.41975,14802,5984.76,9,4,9
2015-09-25 10:00:00+00:00,10764,71040.20619,4346.2,42078.28395,14510,5885.19,10,4,9
2015-09-25 11:00:00+00:00,10614,69323.71134,4224.1,42175.39506,14522,5852.75,11,4,9
2015-09-25 12:00:00+00:00,10450,67315.46392,4058.4,41211.17284,14417,5791.21,12,4,9
2015-09-25 13:00:00+00:00,10175,66064.94845,3925.1,40647.37037,14202,5589.81,13,4,9
2015-09-25 14:00:00+00:00,10203,65044.3299,3907.5,40743.60494,14071,5642.8,14,4,9
2015-09-25 15:00:00+00:00,10233,64802.06186,4191.8,42950.03704,14218,5642.67,15,4,9
2015-09-25 16:00:00+00:00,10041,64897.93814,4094.7,44868.69136,13895,5639.64,16,4,9
2015-09-25 17:00:00+00:00,9943,67050.51546,4001.2,45889.66667,13937,5927.35,17,4,9
2015-09-25 18:00:00+00:00,10188,64868.04124,3833.7,48254.7037,14169,5749.88,18,4,9
2015-09-25 19:00:00+00:00,9654,60188.65979,3547,46482.64198,13334,5656.95,19,4,9
2015-09-25 20:00:00+00:00,9588,56144.3299,3285.5,42746.60494,12441,5560.69,20,4,9
2015-09-25 21:00:00+00:00,9280,51704.12371,2993.1,38505.96296,11771,5430.89,21,4,9
2015-09-25 22:00:00+00:00,8585,48215.46392,2771.3,33883.61728,10976,5192.12,22,4,9
2015-09-25 23:00:00+00:00,8079,45894.84536,2626.8,30457.2716,10275,4994.57,23,4,9
2015-09-26 00:00:00+00:00,7747,44511.34021,2563.6,29357.18519,9966,5002.12,0,5,9
2015-09-26 01:00:00+00:00,7526,44077.31959,2535.8,28552.23457,9857,4890.89,1,5,9
2015-09-26 02:00:00+00:00,7540,44535.05155,2538.5,27775.85185,9812,4939.28,2,5,9
2015-09-26 03:00:00+00:00,7588,45484.53608,2622.4,27455.03704,9899,4996.2,3,5,9
2015-09-26 04:00:00+00:00,7997,48134.02062,2841.1,28192.67901,10319,5090.29,4,5,9
2015-09-26 05:00:00+00:00,8331,51225.7732,3076.4,31074.59259,10921,5227.19,5,5,9
2015-09-26 06:00:00+00:00,8816,55138.14433,3416.3,34521.20988,11700,5464.4,6,5,9
2015-09-26 07:00:00+00:00,9386,57991.75258,3602.7,38058.02469,12376,5645.1,7,5,9
2015-09-26 08:00:00+00:00,9602,59614.43299,3694.3,39002.46914,12406,5662.88,8,5,9
2015-09-26 09:00:00+00:00,9751,60259.79381,3679.2,38062.74074,12351,5788.64,9,5,9
2015-09-26 10:00:00+00:00,9561,59207.21649,3595.4,36961.91358,12223,5549.19,10,5,9
2015-09-26 11:00:00+00:00,9345,57245.36082,3531.1,36299.46914,12001,5476.13,11,5,9
2015-09-26 12:00:00+00:00,9154,55370.10309,3463.7,35473.11111,11828,5329.27,12,5,9
2015-09-26 13:00:00+00:00,9144,54477.31959,3444.5,34768.55556,11723,5317.31,13,5,9
2015-09-26 14:00:00+00:00,9007,54192.78351,3517.6,35145.74074,11821,5371.04,14,5,9
2015-09-26 15:00:00+00:00,8993,54941.23711,3775.6,37179.61728,12244,5508.23,15,5,9
2015-09-26 16:00:00+00:00,9066,55991.75258,3789.8,40562.49383,12394,5609.47,16,5,9
2015-09-26 17:00:00+00:00,9222,57957.73196,3735.3,42191.01235,12611,5781.38,17,5,9
2015-09-26 18:00:00+00:00,9359,56084.53608,3590.8,44184.91358,12859,5725.18,18,5,9
2015-09-26 19:00:00+00:00,8991,52615.46392,3349.7,42634.4321,12333,5541.76,19,5,9
2015-09-26 20:00:00+00:00,8763,50050.51546,3106.1,39542.2716,11749,5380.59,20,5,9
2015-09-26 21:00:00+00:00,8566,46547.42268,2883.5,36433.97531,11077,5234.36,21,5,9
2015-09-26 22:00:00+00:00,8062,43363.91753,2690.3,32583.30864,10393,5207,22,5,9
2015-09-26 23:00:00+00:00,7643,41251.54639,2564,29483.30864,9857,5066.16,23,5,9
2015-09-27 00:00:00+00:00,7306,39957.73196,2502.4,28391.33333,9534,5066.28,0,6,9
2015-09-27 01:00:00+00:00,7249,39480.41237,2485.3,27468.8642,9409,5045.37,1,6,9
2015-09-27 02:00:00+00:00,7206,39778.35052,2487.4,26501.65432,9364,5051.33,2,6,9
2015-09-27 03:00:00+00:00,7272,40354.63918,2546.1,26086.71605,9373,5095.62,3,6,9
2015-09-27 04:00:00+00:00,7535,41434.02062,2698.3,26548.80247,9563,5132.21,4,6,9
2015-09-27 05:00:00+00:00,7681,43138.14433,2883.5,28121.01235,9810,5264.7,5,6,9
2015-09-27 06:00:00+00:00,7996,46877.31959,3211.8,30251.24691,10358,5401.43,6,6,9
2015-09-27 07:00:00+00:00,8538,49934.02062,3423.1,33347.88889,10843,5576.85,7,6,9
2015-09-27 08:00:00+00:00,8886,52197.93814,3509,35390.09877,11032,5680.54,8,6,9
2015-09-27 09:00:00+00:00,9016,54301.03093,3512.6,35926.46914,11115,5646.61,9,6,9
2015-09-27 10:00:00+00:00,9089,53917.52577,3467,35539.24691,11299,5573.89,10,6,9
2015-09-27 11:00:00+00:00,8825,51779.38144,3425.9,35728.39506,11166,5528.45,11,6,9
2015-09-27 12:00:00+00:00,8509,49934.02062,3388.2,35013.5679,11038,5493.99,12,6,9
2015-09-27 13:00:00+00:00,8359,49018.5567,3370.9,34192.1358,11027,5462.01,13,6,9
2015-09-27 14:00:00+00:00,8290,48785.56701,3441.2,34818.58025,11261,5459.74,14,6,9
2015-09-27 15:00:00+00:00,8459,50526.80412,3784.3,37164.22222,11912,5485.86,15,6,9
2015-09-27 16:00:00+00:00,8719,52889.69072,3860.6,40279.71605,12165,5527.31,16,6,9
2015-09-27 17:00:00+00:00,9115,55838.14433,3882.2,42438.50617,12598,5708.73,17,6,9
2015-09-27 18:00:00+00:00,9486,55423.71134,3726.9,45488.80247,12905,5800.83,18,6,9
2015-09-27 19:00:00+00:00,9091,52874.2268,3454,43524.80247,12351,5694.47,19,6,9
2015-09-27 20:00:00+00:00,8902,51332.98969,3146.7,40025.04938,11687,5569.95,20,6,9
2015-09-27 21:00:00+00:00,8501,47691.75258,2893.6,35796.28395,10834,5335.2,21,6,9
2015-09-27 22:00:00+00:00,7892,44962.8866,2717.7,31021.55556,10190,5167.56,22,6,9
2015-09-27 23:00:00+00:00,7595,43449.48454,2618.9,28096.50617,9795,5082.84,23,6,9
2015-09-28 00:00:00+00:00,7338,42805.15464,2590.1,27803.4321,9646,5041.87,0,0,9
2015-09-28 01:00:00+00:00,7289,43358.76289,2616.6,27536.93827,9646,5122.18,1,0,9
